Datetime,SCATS Number,Flow
2006-10-19 16:30:00,4266,839.0
2006-10-19 16:45:00,4266,824.0
2006-10-19 17:00:00,4266,870.0
2006-10-19 17:15:00,4266,915.0
2006-10-19 17:30:00,4266,896.0
2006-10-19 17:45:00,4266,869.0
2006-10-19 18:00:00,4266,896.0
2006-10-19 18:15:00,4266,836.0
2006-10-19 18:30:00,4266,809.0
2006-10-19 18:45:00,4266,757.0
2006-10-19 19:00:00,4266,711.0
2006-10-19 19:15:00,4266,649.0
2006-10-19 19:30:00,4266,565.0
2006-10-19 19:45:00,4266,571.0
2006-10-19 20:00:00,4266,488.0
2006-10-19 20:15:00,4266,414.0
2006-10-19 20:30:00,4266,450.0
2006-10-19 20:45:00,4266,444.0
2006-10-19 21:00:00,4266,455.0
2006-10-19 21:15:00,4266,459.0
2006-10-19 21:30:00,4266,375.0
2006-10-19 21:45:00,4266,371.0
2006-10-19 22:00:00,4266,392.0
2006-10-19 22:15:00,4266,303.0
2006-10-19 22:30:00,4266,304.0
2006-10-19 22:45:00,4266,235.0
2006-10-19 23:00:00,4266,219.0
2006-10-19 23:15:00,4266,214.0
2006-10-19 23:30:00,4266,181.0
2006-10-19 23:45:00,4266,144.0
2006-10-20 00:00:00,4266,151.0
2006-10-20 00:15:00,4266,140.0
2006-10-20 00:30:00,4266,97.0
2006-10-20 00:45:00,4266,98.0
2006-10-20 01:00:00,4266,105.0
2006-10-20 01:15:00,4266,72.0
2006-10-20 01:30:00,4266,79.0
2006-10-20 01:45:00,4266,61.0
2006-10-20 02:00:00,4266,46.0
2006-10-20 02:15:00,4266,53.0
2006-10-20 02:30:00,4266,54.0
2006-10-20 02:45:00,4266,50.0
2006-10-20 03:00:00,4266,51.0
2006-10-20 03:15:00,4266,48.0
2006-10-20 03:30:00,4266,38.0
2006-10-20 03:45:00,4266,44.0
2006-10-20 04:00:00,4266,41.0
2006-10-20 04:15:00,4266,38.0
2006-10-20 04:30:00,4266,59.0
2006-10-20 04:45:00,4266,53.0
2006-10-20 05:00:00,4266,74.0
2006-10-20 05:15:00,4266,70.0
2006-10-20 05:30:00,4266,110.0
2006-10-20 05:45:00,4266,182.0
2006-10-20 06:00:00,4266,189.0
2006-10-20 06:15:00,4266,301.0
2006-10-20 06:30:00,4266,395.0
2006-10-20 06:45:00,4266,524.0
2006-10-20 07:00:00,4266,596.0
2006-10-20 07:15:00,4266,742.0
2006-10-20 07:30:00,4266,886.0
2006-10-20 07:45:00,4266,984.0
2006-10-20 08:00:00,4266,928.0
2006-10-20 08:15:00,4266,950.0
2006-10-20 08:30:00,4266,944.0
2006-10-20 08:45:00,4266,854.0
2006-10-20 09:00:00,4266,717.0
2006-10-20 09:15:00,4266,709.0
2006-10-20 09:30:00,4266,720.0
2006-10-20 09:45:00,4266,697.0
2006-10-20 10:00:00,4266,683.0
2006-10-20 10:15:00,4266,673.0
2006-10-20 10:30:00,4266,683.0
2006-10-20 10:45:00,4266,693.0
2006-10-20 11:00:00,4266,689.0
2006-10-20 11:15:00,4266,723.0
2006-10-20 11:30:00,4266,697.0
2006-10-20 11:45:00,4266,684.0
2006-10-20 12:00:00,4266,696.0
2006-10-20 12:15:00,4266,706.0
2006-10-20 12:30:00,4266,723.0
2006-10-20 12:45:00,4266,739.0
2006-10-20 13:00:00,4266,692.0
2006-10-20 13:15:00,4266,673.0
2006-10-20 13:30:00,4266,679.0
2006-10-20 13:45:00,4266,686.0
2006-10-20 14:00:00,4266,677.0
2006-10-20 14:15:00,4266,679.0
2006-10-20 14:30:00,4266,718.0
2006-10-20 14:45:00,4266,701.0
2006-10-20 15:00:00,4266,740.0
2006-10-20 15:15:00,4266,733.0
2006-10-20 15:30:00,4266,749.0
2006-10-20 15:45:00,4266,730.0
2006-10-20 16:00:00,4266,790.0
2006-10-20 16:15:00,4266,773.0
2006-10-20 16:30:00,4266,816.0
2006-10-20 16:45:00,4266,883.0
2006-10-20 17:00:00,4266,871.0
2006-10-20 17:15:00,4266,925.0
2006-10-20 17:30:00,4266,957.0
2006-10-20 17:45:00,4266,883.0
2006-10-20 18:00:00,4266,917.0
2006-10-20 18:15:00,4266,799.0
2006-10-20 18:30:00,4266,762.0
2006-10-20 18:45:00,4266,696.0
2006-10-20 19:00:00,4266,690.0
2006-10-20 19:15:00,4266,644.0
2006-10-20 19:30:00,4266,586.0
2006-10-20 19:45:00,4266,475.0
2006-10-20 20:00:00,4266,455.0
2006-10-20 20:15:00,4266,429.0
2006-10-20 20:30:00,4266,452.0
2006-10-20 20:45:00,4266,398.0
2006-10-20 21:00:00,4266,407.0
2006-10-20 21:15:00,4266,396.0
2006-10-20 21:30:00,4266,344.0
2006-10-20 21:45:00,4266,363.0
2006-10-20 22:00:00,4266,322.0
2006-10-20 22:15:00,4266,312.0
2006-10-20 22:30:00,4266,283.0
2006-10-20 22:45:00,4266,312.0
2006-10-20 23:00:00,4266,288.0
2006-10-20 23:15:00,4266,325.0
2006-10-20 23:30:00,4266,267.0
2006-10-20 23:45:00,4266,263.0
2006-10-21 00:00:00,4266,250.0
2006-10-21 00:15:00,4266,250.0
2006-10-21 00:30:00,4266,219.0
2006-10-21 00:45:00,4266,160.0
2006-10-21 01:00:00,4266,139.0
2006-10-21 01:15:00,4266,131.0
2006-10-21 01:30:00,4266,113.0
2006-10-21 01:45:00,4266,91.0
2006-10-21 02:00:00,4266,90.0
2006-10-21 02:15:00,4266,73.0
2006-10-21 02:30:00,4266,70.0
2006-10-21 02:45:00,4266,104.0
2006-10-21 03:00:00,4266,71.0
2006-10-21 03:15:00,4266,62.0
2006-10-21 03:30:00,4266,53.0
2006-10-21 03:45:00,4266,52.0
2006-10-21 04:00:00,4266,49.0
2006-10-21 04:15:00,4266,47.0
2006-10-21 04:30:00,4266,63.0
2006-10-21 04:45:00,4266,56.0
2006-10-21 05:00:00,4266,51.0
2006-10-21 05:15:00,4266,52.0
2006-10-21 05:30:00,4266,76.0
2006-10-21 05:45:00,4266,89.0
2006-10-21 06:00:00,4266,93.0
2006-10-21 06:15:00,4266,147.0
2006-10-21 06:30:00,4266,167.0
2006-10-21 06:45:00,4266,192.0
2006-10-21 07:00:00,4266,192.0
2006-10-21 07:15:00,4266,231.0
2006-10-21 07:30:00,4266,259.0
2006-10-21 07:45:00,4266,365.0
2006-10-21 08:00:00,4266,360.0
2006-10-21 08:15:00,4266,401.0
2006-10-21 08:30:00,4266,495.0
2006-10-21 08:45:00,4266,589.0
2006-10-21 09:00:00,4266,644.0
2006-10-21 09:15:00,4266,634.0
2006-10-21 09:30:00,4266,668.0
2006-10-21 09:45:00,4266,691.0
2006-10-21 10:00:00,4266,711.0
2006-10-21 10:15:00,4266,703.0
2006-10-21 10:30:00,4266,692.0
2006-10-21 10:45:00,4266,754.0
2006-10-21 11:00:00,4266,727.0
2006-10-21 11:15:00,4266,767.0
2006-10-21 11:30:00,4266,761.0
2006-10-21 11:45:00,4266,751.0
2006-10-21 12:00:00,4266,717.0
2006-10-21 12:15:00,4266,748.0
2006-10-21 12:30:00,4266,705.0
2006-10-21 12:45:00,4266,729.0
2006-10-21 13:00:00,4266,730.0
2006-10-21 13:15:00,4266,670.0
2006-10-21 13:30:00,4266,740.0
2006-10-21 13:45:00,4266,741.0
2006-10-21 14:00:00,4266,728.0
2006-10-21 14:15:00,4266,711.0
2006-10-21 14:30:00,4266,743.0
2006-10-21 14:45:00,4266,691.0
2006-10-21 15:00:00,4266,712.0
2006-10-21 15:15:00,4266,721.0
2006-10-21 15:30:00,4266,681.0
2006-10-21 15:45:00,4266,695.0
2006-10-21 16:00:00,4266,673.0
2006-10-21 16:15:00,4266,684.0
2006-10-21 16:30:00,4266,666.0
2006-10-21 16:45:00,4266,662.0
2006-10-21 17:00:00,4266,666.0
2006-10-21 17:15:00,4266,665.0
2006-10-21 17:30:00,4266,620.0
2006-10-21 17:45:00,4266,598.0
2006-10-21 18:00:00,4266,588.0
2006-10-21 18:15:00,4266,625.0
2006-10-21 18:30:00,4266,607.0
2006-10-21 18:45:00,4266,586.0
2006-10-21 19:00:00,4266,563.0
2006-10-21 19:15:00,4266,497.0
2006-10-21 19:30:00,4266,484.0
2006-10-21 19:45:00,4266,404.0
2006-10-21 20:00:00,4266,377.0
2006-10-21 20:15:00,4266,328.0
2006-10-21 20:30:00,4266,284.0
2006-10-21 20:45:00,4266,350.0
2006-10-21 21:00:00,4266,310.0
2006-10-21 21:15:00,4266,317.0
2006-10-21 21:30:00,4266,307.0
2006-10-21 21:45:00,4266,292.0
2006-10-21 22:00:00,4266,317.0
2006-10-21 22:15:00,4266,268.0
2006-10-21 22:30:00,4266,303.0
2006-10-21 22:45:00,4266,319.0
2006-10-21 23:00:00,4266,356.0
2006-10-21 23:15:00,4266,364.0
2006-10-21 23:30:00,4266,344.0
2006-10-21 23:45:00,4266,301.0
2006-10-22 00:00:00,4266,301.0
2006-10-22 00:15:00,4266,251.0
2006-10-22 00:30:00,4266,227.0
2006-10-22 00:45:00,4266,208.0
2006-10-22 01:00:00,4266,203.0
2006-10-22 01:15:00,4266,138.0
2006-10-22 01:30:00,4266,155.0
2006-10-22 01:45:00,4266,125.0
2006-10-22 02:00:00,4266,104.0
2006-10-22 02:15:00,4266,120.0
2006-10-22 02:30:00,4266,110.0
2006-10-22 02:45:00,4266,110.0
2006-10-22 03:00:00,4266,103.0
2006-10-22 03:15:00,4266,102.0
2006-10-22 03:30:00,4266,89.0
2006-10-22 03:45:00,4266,80.0
2006-10-22 04:00:00,4266,69.0
2006-10-22 04:15:00,4266,59.0
2006-10-22 04:30:00,4266,77.0
2006-10-22 04:45:00,4266,71.0
2006-10-22 05:00:00,4266,67.0
2006-10-22 05:15:00,4266,77.0
2006-10-22 05:30:00,4266,92.0
2006-10-22 05:45:00,4266,68.0
2006-10-22 06:00:00,4266,75.0
2006-10-22 06:15:00,4266,91.0
2006-10-22 06:30:00,4266,111.0
2006-10-22 06:45:00,4266,134.0
2006-10-22 07:00:00,4266,115.0
2006-10-22 07:15:00,4266,118.0
2006-10-22 07:30:00,4266,138.0
2006-10-22 07:45:00,4266,162.0
2006-10-22 08:00:00,4266,156.0
2006-10-22 08:15:00,4266,186.0
2006-10-22 08:30:00,4266,248.0
2006-10-22 08:45:00,4266,327.0
2006-10-22 09:00:00,4266,334.0
2006-10-22 09:15:00,4266,405.0
2006-10-22 09:30:00,4266,445.0
2006-10-22 09:45:00,4266,475.0
2006-10-22 10:00:00,4266,470.0
2006-10-22 10:15:00,4266,468.0
2006-10-22 10:30:00,4266,533.0
2006-10-22 10:45:00,4266,555.0
2006-10-22 11:00:00,4266,543.0
2006-10-22 11:15:00,4266,546.0
2006-10-22 11:30:00,4266,601.0
2006-10-22 11:45:00,4266,610.0
2006-10-22 12:00:00,4266,604.0
2006-10-22 12:15:00,4266,664.0
2006-10-22 12:30:00,4266,627.0
2006-10-22 12:45:00,4266,658.0
2006-10-22 13:00:00,4266,637.0
2006-10-22 13:15:00,4266,603.0
2006-10-22 13:30:00,4266,619.0
2006-10-22 13:45:00,4266,594.0
2006-10-22 14:00:00,4266,568.0
2006-10-22 14:15:00,4266,622.0
2006-10-22 14:30:00,4266,598.0
2006-10-22 14:45:00,4266,587.0
2006-10-22 15:00:00,4266,597.0
2006-10-22 15:15:00,4266,612.0
2006-10-22 15:30:00,4266,578.0
2006-10-22 15:45:00,4266,630.0
2006-10-22 16:00:00,4266,593.0
2006-10-22 16:15:00,4266,613.0
2006-10-22 16:30:00,4266,582.0
2006-10-22 16:45:00,4266,653.0
2006-10-22 17:00:00,4266,620.0
2006-10-22 17:15:00,4266,573.0
2006-10-22 17:30:00,4266,531.0
2006-10-22 17:45:00,4266,643.0
2006-10-22 18:00:00,4266,576.0
2006-10-22 18:15:00,4266,543.0
2006-10-22 18:30:00,4266,480.0
2006-10-22 18:45:00,4266,461.0
2006-10-22 19:00:00,4266,438.0
2006-10-22 19:15:00,4266,380.0
2006-10-22 19:30:00,4266,343.0
2006-10-22 19:45:00,4266,316.0
2006-10-22 20:00:00,4266,295.0
2006-10-22 20:15:00,4266,316.0
2006-10-22 20:30:00,4266,290.0
2006-10-22 20:45:00,4266,314.0
2006-10-22 21:00:00,4266,338.0
2006-10-22 21:15:00,4266,301.0
2006-10-22 21:30:00,4266,249.0
2006-10-22 21:45:00,4266,246.0
2006-10-22 22:00:00,4266,223.0
2006-10-22 22:15:00,4266,256.0
2006-10-22 22:30:00,4266,189.0
2006-10-22 22:45:00,4266,157.0
2006-10-22 23:00:00,4266,165.0
2006-10-22 23:15:00,4266,151.0
2006-10-22 23:30:00,4266,127.0
2006-10-22 23:45:00,4266,90.0
2006-10-23 00:00:00,4266,112.0
2006-10-23 00:15:00,4266,65.0
2006-10-23 00:30:00,4266,60.0
2006-10-23 00:45:00,4266,49.0
2006-10-23 01:00:00,4266,37.0
2006-10-23 01:15:00,4266,26.0
2006-10-23 01:30:00,4266,35.0
2006-10-23 01:45:00,4266,31.0
2006-10-23 02:00:00,4266,36.0
2006-10-23 02:15:00,4266,20.0
2006-10-23 02:30:00,4266,24.0
2006-10-23 02:45:00,4266,19.0
2006-10-23 03:00:00,4266,15.0
2006-10-23 03:15:00,4266,23.0
2006-10-23 03:30:00,4266,30.0
2006-10-23 03:45:00,4266,40.0
2006-10-23 04:00:00,4266,27.0
2006-10-23 04:15:00,4266,26.0
2006-10-23 04:30:00,4266,42.0
2006-10-23 04:45:00,4266,49.0
2006-10-23 05:00:00,4266,54.0
2006-10-23 05:15:00,4266,86.0
2006-10-23 05:30:00,4266,96.0
2006-10-23 05:45:00,4266,148.0
2006-10-23 06:00:00,4266,175.0
2006-10-23 06:15:00,4266,271.0
2006-10-23 06:30:00,4266,386.0
2006-10-23 06:45:00,4266,470.0
2006-10-23 07:00:00,4266,604.0
2006-10-23 07:15:00,4266,737.0
2006-10-23 07:30:00,4266,914.0
2006-10-23 07:45:00,4266,938.0
2006-10-23 08:00:00,4266,982.0
2006-10-23 08:15:00,4266,988.0
2006-10-23 08:30:00,4266,897.0
2006-10-23 08:45:00,4266,840.0
2006-10-23 09:00:00,4266,729.0
2006-10-23 09:15:00,4266,737.0
2006-10-23 09:30:00,4266,682.0
2006-10-23 09:45:00,4266,705.0
2006-10-23 10:00:00,4266,628.0
2006-10-23 10:15:00,4266,622.0
2006-10-23 10:30:00,4266,636.0
2006-10-23 10:45:00,4266,590.0
2006-10-23 11:00:00,4266,646.0
2006-10-23 11:15:00,4266,627.0
2006-10-23 11:30:00,4266,627.0
2006-10-23 11:45:00,4266,649.0
2006-10-23 12:00:00,4266,628.0
2006-10-23 12:15:00,4266,637.0
2006-10-23 12:30:00,4266,666.0
2006-10-23 12:45:00,4266,640.0
2006-10-23 13:00:00,4266,693.0
2006-10-23 13:15:00,4266,665.0
2006-10-23 13:30:00,4266,664.0
2006-10-23 13:45:00,4266,660.0
2006-10-23 14:00:00,4266,645.0
2006-10-23 14:15:00,4266,679.0
2006-10-23 14:30:00,4266,682.0
2006-10-23 14:45:00,4266,720.0
2006-10-23 15:00:00,4266,723.0
2006-10-23 15:15:00,4266,693.0
2006-10-23 15:30:00,4266,727.0
2006-10-23 15:45:00,4266,760.0
2006-10-23 16:00:00,4266,737.0
2006-10-23 16:15:00,4266,789.0
2006-10-23 16:30:00,4266,797.0
2006-10-23 16:45:00,4266,787.0
2006-10-23 17:00:00,4266,864.0
2006-10-23 17:15:00,4266,901.0
2006-10-23 17:30:00,4266,870.0
2006-10-23 17:45:00,4266,900.0
2006-10-23 18:00:00,4266,892.0
2006-10-23 18:15:00,4266,816.0
2006-10-23 18:30:00,4266,722.0
2006-10-23 18:45:00,4266,693.0
2006-10-23 19:00:00,4266,633.0
2006-10-23 19:15:00,4266,596.0
2006-10-23 19:30:00,4266,542.0
2006-10-23 19:45:00,4266,419.0
2006-10-23 20:00:00,4266,424.0
2006-10-23 20:15:00,4266,363.0
2006-10-23 20:30:00,4266,315.0
2006-10-23 20:45:00,4266,318.0
2006-10-23 21:00:00,4266,328.0
2006-10-23 21:15:00,4266,305.0
2006-10-23 21:30:00,4266,288.0
2006-10-23 21:45:00,4266,239.0
2006-10-23 22:00:00,4266,280.0
2006-10-23 22:15:00,4266,219.0
2006-10-23 22:30:00,4266,196.0
2006-10-23 22:45:00,4266,180.0
2006-10-23 23:00:00,4266,141.0
2006-10-23 23:15:00,4266,117.0
2006-10-23 23:30:00,4266,95.0
2006-10-23 23:45:00,4266,78.0
2006-10-24 00:00:00,4266,66.0
2006-10-24 00:15:00,4266,66.0
2006-10-24 00:30:00,4266,41.0
2006-10-24 00:45:00,4266,54.0
2006-10-24 01:00:00,4266,39.0
2006-10-24 01:15:00,4266,35.0
2006-10-24 01:30:00,4266,21.0
2006-10-24 01:45:00,4266,25.0
2006-10-24 02:00:00,4266,27.0
2006-10-24 02:15:00,4266,18.0
2006-10-24 02:30:00,4266,13.0
2006-10-24 02:45:00,4266,29.0
2006-10-24 03:00:00,4266,16.0
2006-10-24 03:15:00,4266,20.0
2006-10-24 03:30:00,4266,22.0
2006-10-24 03:45:00,4266,15.0
2006-10-24 04:00:00,4266,29.0
2006-10-24 04:15:00,4266,29.0
2006-10-24 04:30:00,4266,37.0
2006-10-24 04:45:00,4266,56.0
2006-10-24 05:00:00,4266,59.0
2006-10-24 05:15:00,4266,81.0
2006-10-24 05:30:00,4266,105.0
2006-10-24 05:45:00,4266,178.0
2006-10-24 06:00:00,4266,220.0
2006-10-24 06:15:00,4266,302.0
2006-10-24 06:30:00,4266,478.0
2006-10-24 06:45:00,4266,530.0
2006-10-24 07:00:00,4266,660.0
2006-10-24 07:15:00,4266,770.0
2006-10-24 07:30:00,4266,916.0
2006-10-24 07:45:00,4266,952.0
2006-10-24 08:00:00,4266,1008.0
2006-10-24 08:15:00,4266,1008.0
2006-10-24 08:30:00,4266,965.0
2006-10-24 08:45:00,4266,856.0
2006-10-24 09:00:00,4266,796.0
2006-10-24 09:15:00,4266,748.0
2006-10-24 09:30:00,4266,706.0
2006-10-24 09:45:00,4266,705.0
2006-10-24 10:00:00,4266,627.0
2006-10-24 10:15:00,4266,692.0
2006-10-24 10:30:00,4266,677.0
2006-10-24 10:45:00,4266,652.0
2006-10-24 11:00:00,4266,644.0
2006-10-24 11:15:00,4266,676.0
2006-10-24 11:30:00,4266,676.0
2006-10-24 11:45:00,4266,650.0
2006-10-24 12:00:00,4266,668.0
2006-10-24 12:15:00,4266,663.0
2006-10-24 12:30:00,4266,679.0
2006-10-24 12:45:00,4266,694.0
2006-10-24 13:00:00,4266,689.0
2006-10-24 13:15:00,4266,621.0
2006-10-24 13:30:00,4266,651.0
2006-10-24 13:45:00,4266,642.0
2006-10-24 14:00:00,4266,602.0
2006-10-24 14:15:00,4266,664.0
2006-10-24 14:30:00,4266,693.0
2006-10-24 14:45:00,4266,670.0
2006-10-24 15:00:00,4266,711.0
2006-10-24 15:15:00,4266,708.0
2006-10-24 15:30:00,4266,741.0
2006-10-24 15:45:00,4266,718.0
2006-10-24 16:00:00,4266,734.0
2006-10-24 16:15:00,4266,811.0
2006-10-24 16:30:00,4266,773.0
2006-10-24 16:45:00,4266,806.0
2006-10-24 17:00:00,4266,897.0
2006-10-24 17:15:00,4266,946.0
2006-10-24 17:30:00,4266,932.0
2006-10-24 17:45:00,4266,921.0
2006-10-24 18:00:00,4266,890.0
2006-10-24 18:15:00,4266,866.0
2006-10-24 18:30:00,4266,811.0
2006-10-24 18:45:00,4266,704.0
2006-10-24 19:00:00,4266,703.0
2006-10-24 19:15:00,4266,632.0
2006-10-24 19:30:00,4266,550.0
2006-10-24 19:45:00,4266,455.0
2006-10-24 20:00:00,4266,449.0
2006-10-24 20:15:00,4266,411.0
2006-10-24 20:30:00,4266,405.0
2006-10-24 20:45:00,4266,338.0
2006-10-24 21:00:00,4266,398.0
2006-10-24 21:15:00,4266,349.0
2006-10-24 21:30:00,4266,390.0
2006-10-24 21:45:00,4266,357.0
2006-10-24 22:00:00,4266,312.0
2006-10-24 22:15:00,4266,320.0
2006-10-24 22:30:00,4266,292.0
2006-10-24 22:45:00,4266,239.0
2006-10-24 23:00:00,4266,175.0
2006-10-24 23:15:00,4266,138.0
2006-10-24 23:30:00,4266,126.0
2006-10-24 23:45:00,4266,119.0
2006-10-25 00:00:00,4266,109.0
2006-10-25 00:15:00,4266,104.0
2006-10-25 00:30:00,4266,78.0
2006-10-25 00:45:00,4266,57.0
2006-10-25 01:00:00,4266,63.0
2006-10-25 01:15:00,4266,46.0
2006-10-25 01:30:00,4266,43.0
2006-10-25 01:45:00,4266,39.0
2006-10-25 02:00:00,4266,42.0
2006-10-25 02:15:00,4266,35.0
2006-10-25 02:30:00,4266,32.0
2006-10-25 02:45:00,4266,33.0
2006-10-25 03:00:00,4266,30.0
2006-10-25 03:15:00,4266,36.0
2006-10-25 03:30:00,4266,47.0
2006-10-25 03:45:00,4266,30.0
2006-10-25 04:00:00,4266,34.0
2006-10-25 04:15:00,4266,31.0
2006-10-25 04:30:00,4266,36.0
2006-10-25 04:45:00,4266,47.0
2006-10-25 05:00:00,4266,60.0
2006-10-25 05:15:00,4266,75.0
2006-10-25 05:30:00,4266,130.0
2006-10-25 05:45:00,4266,189.0
2006-10-25 06:00:00,4266,216.0
2006-10-25 06:15:00,4266,275.0
2006-10-25 06:30:00,4266,392.0
2006-10-25 06:45:00,4266,534.0
2006-10-25 07:00:00,4266,602.0
2006-10-25 07:15:00,4266,742.0
2006-10-25 07:30:00,4266,891.0
2006-10-25 07:45:00,4266,906.0
2006-10-25 08:00:00,4266,896.0
2006-10-25 08:15:00,4266,890.0
2006-10-25 08:30:00,4266,894.0
2006-10-25 08:45:00,4266,879.0
2006-10-25 09:00:00,4266,776.0
2006-10-25 09:15:00,4266,728.0
2006-10-25 09:30:00,4266,767.0
2006-10-25 09:45:00,4266,693.0
2006-10-25 10:00:00,4266,668.0
2006-10-25 10:15:00,4266,689.0
2006-10-25 10:30:00,4266,671.0
2006-10-25 10:45:00,4266,690.0
2006-10-25 11:00:00,4266,648.0
2006-10-25 11:15:00,4266,667.0
2006-10-25 11:30:00,4266,661.0
2006-10-25 11:45:00,4266,690.0
2006-10-25 12:00:00,4266,691.0
2006-10-25 12:15:00,4266,688.0
2006-10-25 12:30:00,4266,715.0
2006-10-25 12:45:00,4266,673.0
2006-10-25 13:00:00,4266,677.0
2006-10-25 13:15:00,4266,697.0
2006-10-25 13:30:00,4266,718.0
2006-10-25 13:45:00,4266,710.0
2006-10-25 14:00:00,4266,660.0
2006-10-25 14:15:00,4266,673.0
2006-10-25 14:30:00,4266,686.0
2006-10-25 14:45:00,4266,699.0
2006-10-25 15:00:00,4266,699.0
2006-10-25 15:15:00,4266,728.0
2006-10-25 15:30:00,4266,768.0
2006-10-25 15:45:00,4266,739.0
2006-10-25 16:00:00,4266,764.0
2006-10-25 16:15:00,4266,778.0
2006-10-25 16:30:00,4266,803.0
2006-10-25 16:45:00,4266,849.0
2006-10-25 17:00:00,4266,865.0
2006-10-25 17:15:00,4266,899.0
2006-10-25 17:30:00,4266,945.0
2006-10-25 17:45:00,4266,932.0
2006-10-25 18:00:00,4266,952.0
2006-10-25 18:15:00,4266,847.0
2006-10-25 18:30:00,4266,778.0
2006-10-25 18:45:00,4266,749.0
2006-10-25 19:00:00,4266,659.0
2006-10-25 19:15:00,4266,646.0
2006-10-25 19:30:00,4266,554.0
2006-10-25 19:45:00,4266,518.0
2006-10-25 20:00:00,4266,485.0
2006-10-25 20:15:00,4266,463.0
2006-10-25 20:30:00,4266,383.0
2006-10-25 20:45:00,4266,334.0
2006-10-25 21:00:00,4266,373.0
2006-10-25 21:15:00,4266,387.0
2006-10-25 21:30:00,4266,371.0
2006-10-25 21:45:00,4266,349.0
2006-10-25 22:00:00,4266,330.0
2006-10-25 22:15:00,4266,293.0
2006-10-25 22:30:00,4266,258.0
2006-10-25 22:45:00,4266,239.0
2006-10-25 23:00:00,4266,201.0
2006-10-25 23:15:00,4266,172.0
2006-10-25 23:30:00,4266,136.0
2006-10-25 23:45:00,4266,108.0
2006-10-26 00:00:00,4266,104.0
2006-10-26 00:15:00,4266,85.0
2006-10-26 00:30:00,4266,74.0
2006-10-26 00:45:00,4266,64.0
2006-10-26 01:00:00,4266,47.0
2006-10-26 01:15:00,4266,46.0
2006-10-26 01:30:00,4266,43.0
2006-10-26 01:45:00,4266,25.0
2006-10-26 02:00:00,4266,32.0
2006-10-26 02:15:00,4266,31.0
2006-10-26 02:30:00,4266,33.0
2006-10-26 02:45:00,4266,15.0
2006-10-26 03:00:00,4266,35.0
2006-10-26 03:15:00,4266,22.0
2006-10-26 03:30:00,4266,27.0
2006-10-26 03:45:00,4266,23.0
2006-10-26 04:00:00,4266,24.0
2006-10-26 04:15:00,4266,37.0
2006-10-26 04:30:00,4266,31.0
2006-10-26 04:45:00,4266,60.0
2006-10-26 05:00:00,4266,60.0
2006-10-26 05:15:00,4266,72.0
2006-10-26 05:30:00,4266,120.0
2006-10-26 05:45:00,4266,181.0
2006-10-26 06:00:00,4266,198.0
2006-10-26 06:15:00,4266,308.0
2006-10-26 06:30:00,4266,392.0
2006-10-26 06:45:00,4266,495.0
2006-10-26 07:00:00,4266,621.0
2006-10-26 07:15:00,4266,801.0
2006-10-26 07:30:00,4266,871.0
2006-10-26 07:45:00,4266,967.0
2006-10-26 08:00:00,4266,1018.0
2006-10-26 08:15:00,4266,986.0
2006-10-26 08:30:00,4266,987.0
2006-10-26 08:45:00,4266,877.0
2006-10-26 09:00:00,4266,783.0
2006-10-26 09:15:00,4266,749.0
2006-10-26 09:30:00,4266,689.0
2006-10-26 09:45:00,4266,680.0
2006-10-26 10:00:00,4266,672.0
2006-10-26 10:15:00,4266,689.0
2006-10-26 10:30:00,4266,680.0
2006-10-26 10:45:00,4266,698.0
2006-10-26 11:00:00,4266,680.0
2006-10-26 11:15:00,4266,700.0
2006-10-26 11:30:00,4266,696.0
2006-10-26 11:45:00,4266,698.0
2006-10-26 12:00:00,4266,692.0
2006-10-26 12:15:00,4266,701.0
2006-10-26 12:30:00,4266,739.0
2006-10-26 12:45:00,4266,727.0
2006-10-26 13:00:00,4266,692.0
2006-10-26 13:15:00,4266,705.0
2006-10-26 13:30:00,4266,724.0
2006-10-26 13:45:00,4266,700.0
2006-10-26 14:00:00,4266,735.0
2006-10-26 14:15:00,4266,697.0
2006-10-26 14:30:00,4266,756.0
2006-10-26 14:45:00,4266,742.0
2006-10-26 15:00:00,4266,700.0
2006-10-26 15:15:00,4266,759.0
2006-10-26 15:30:00,4266,832.0
2006-10-26 15:45:00,4266,774.0
2006-10-26 16:00:00,4266,768.0
2006-10-26 16:15:00,4266,795.0
2006-10-26 16:30:00,4266,822.0
2006-10-26 16:45:00,4266,862.0
2006-10-26 17:00:00,4266,878.0
2006-10-26 17:15:00,4266,946.0
2006-10-26 17:30:00,4266,924.0
2006-10-26 17:45:00,4266,961.0
2006-10-26 18:00:00,4266,877.0
2006-10-26 18:15:00,4266,773.0
2006-10-26 18:30:00,4266,803.0
2006-10-26 18:45:00,4266,738.0
2006-10-26 19:00:00,4266,703.0
2006-10-26 19:15:00,4266,681.0
2006-10-26 19:30:00,4266,601.0
2006-10-26 19:45:00,4266,534.0
2006-10-26 20:00:00,4266,509.0
2006-10-26 20:15:00,4266,488.0
2006-10-26 20:30:00,4266,488.0
2006-10-26 20:45:00,4266,458.0
2006-10-26 21:00:00,4266,492.0
2006-10-26 21:15:00,4266,415.0
2006-10-26 21:30:00,4266,419.0
2006-10-26 21:45:00,4266,344.0
2006-10-26 22:00:00,4266,358.0
2006-10-26 22:15:00,4266,332.0
2006-10-26 22:30:00,4266,290.0
2006-10-26 22:45:00,4266,274.0
2006-10-26 23:00:00,4266,224.0
